End Products
Sample,Barcode,"",Glucose Avg(g/L),Xylose Avg(g/L),Pyruvate Avg(g/L),Xylitol Avg(g/L),Succinate Avg(g/L),Lactate Avg(g/L),Glycerol Avg(g/L),Formate Avg(g/L),Acetate Avg(g/L),Ethanol Avg(g/L),Cellobiose Avg(g/L)
20200128-f-181,I0044082,T0051551,16.5616602015999963968,0.0,0.0,0.0,0.0,0.1274875216,0.2925865062,0.7193043658,0.0,0.045201580499999995393,0.0
20200128-f-182,I0043828,T0051552,6.505919904,0.0,0.0,0.0,0.0,0.0,0.5182908081,0.0,0.0,1.6294710222,0.0
20200128-f-183,I0043983,T0051553,0.0,0.2134533327,0.0,0.0,0.0,0.1488130608,0.5386307264,0.0,0.0,5.2543037708,0.0
20200128-f-184,I0043670,T0051554,0.0,0.2011681948,0.0,0.0,0.0,0.1360955664,0.4465388846,0.0,0.07260817812,6.0079905428,0.0
20200128-f-186,I0043328,T0051555,0.2654063072,0.1920778233,0.0,0.0,0.070629629,0.1273524016,0.2945093454,0.7306042705,0.0,0.1834991135,0.0
20200128-f-187,I0043746,T0051556,3.0727765312,0.0,0.0,0.0,0.0,0.1273578064,0.2923737783,0.7241968945,0.0,0.3738414648,0.0
20200128-f-188,I0043838,T0051557,2.0667630912,0.0,0.0,0.0,0.0,0.1274154576,0.3014114909,0.7468169571,0.51421360556,0.5423365007,0.0
20200128-f-190,I0043715,T0051558,7.9199831328,0.3854978088,0.0,0.0,0.004522847,0.1273983424,0.2934650448,0.719697462,0.69966726692,0.0447588478,0.0
20200128-f-191,I0043933,T0051559,12.9220534688,0.441066927,0.0,0.0,0.0,0.1273947392,0.2951548963,0.7206742186,0.0,0.0798144322,0.0
20200128-f-192,I0043885,T0051560,9.9888847232,0.3763053489,0.0,0.0,0.0,0.1274559936,0.2930626115,0.7191022941,0.02247096552,0.0448380882,0.0
20200128-t-146,I0047563,T0051561,15.2705219424,0.0,0.0,0.0,0.0,0.1294287456,0.2950508346,0.7212417685,2.13451204324,1.0720571926,0.0
20200128-t-165,I0043448,T0051562,3.9308263648,0.1984298236,0.0,0.0,0.0,2.131301808,0.8861857536,0.0,0.89835977396,0.2247732265,0.0
20200128-t-166,I0043920,T0051563,9.2999925184,0.0,0.0,0.0,0.0,0.4097306816,0.4058240538,0.7190848027,0.0,0.0464869335,0.0
20200128-t-167,I0043841,T0051564,0.0,0.1882525109,0.0,0.0,0.0,0.1731058352,0.0,0.8645515705,0.0,3.3271113627,0.0
20200128-t-170,I0047505,T0051565,0.408593872,0.2294902193,0.0,0.0,0.0,0.0,1.6796764759,0.0,0.00405573236,6.6472896511,0.0
20200128-t-171,I0047584,T0051566,0.0,0.1927459018,0.0,0.0,0.0,0.136241496,0.3514550387,0.0,0.10179362732,5.5048646798,0.0
20200128-t-172,I0044049,T0051567,0.0,0.1796981035,0.0,0.0,0.0,0.1280289024,0.2955057592,0.7391304074,0.0,4.9996426318,0.0
20200128-t-173,I0043978,T0051568,15.3817743456,0.0,0.0,0.0,0.0,0.1274650016,0.2949707163,0.7191704185,0.0,0.1397620983,0.0
20200128-t-174,I0043968,T0051569,14.8636846303999981984,0.0,0.0,0.0,0.0,0.1296188144,0.294439357,0.7192657006,0.0,0.1715176886,0.0
20200128-t-175,I0043666,T0051570,10.950196864,0.0,0.0,0.0,0.0,0.1278433376,0.2960435648,0.7189881397,0.0,0.0855169768,0.0
20200128-t-176,I0043861,T0051571,11.1963080352,0.0,0.0,0.0,0.0,0.1308475056,0.295028733,0.7200007997,0.0,0.0915300332,0.0
20200128-t-182,I0044168,T0051573,1.0151727744,0.1822022719,0.0,0.0,0.0,0.1366810864,0.4367801073,0.0,0.0,4.7004815584,0.0
20200128-t-183,I0043916,T0051574,0.0,0.213214626,0.0,0.0,0.0,0.1468367056,0.4502427444,0.0,0.0,5.7864588015,0.0
20200128-t-184,I0043866,T0051575,0.0,0.1995302765,0.0,0.0,0.0,0.1300584048,0.3454452453,0.7691442689,0.0,6.6864169021,0.0
20200128-t-186,I0044054,T0051576,8.62750208,0.0,0.0,0.0,0.0,0.1274604976,0.2952304101,0.7284970171,2.02243472244,1.2712910539,0.0
20200128-t-187,I0043966,T0051577,0.0,0.2047292784,0.0,0.0,0.0,0.1325455136,0.3459498985,0.0,0.0,3.4777376884,0.0
20200128-t-188,I0044040,T0051578,9.3222855168,0.0,0.0,0.0,0.0,0.0,0.4067053551,0.7204417671,1.2305123864,1.0455522002,0.0
20200128-t-190,I0043796,T0051579,13.0810086368,0.0,0.0,0.0,0.0,0.127368616,0.2925947943,0.7222484446,0.00932068584,0.306784737,0.0
20200128-t-191,I0043810,T0051580,11.8156152416000018016,0.1965141648,0.0,0.0,0.0,0.1275118432,0.2974037341,0.7246765271,0.15224672532,0.161558276,0.0
20200128-t-192,I0044050,T0051581,12.0135047871999981984,0.3511976077,0.0,0.0,0.0,0.0,0.2932467915,0.7190014884,0.0,0.0482375935,0.0
20200128-BL-BL,I0047631,T0051582,22.7497292224,0.0,0.0,0.0,0.0,0.128237888,0.2925137551,0.7239359044,0.0,0.0746145113,0.0


Sample,Barcode,Parent Barcode,batch,condition,strain_int
20200128-BL-BL,I0047631,,20200128,BL,BL
20200128-t-192,I0044050,,20200128,t,192
20200128-t-191,I0043810,,20200128,t,191
20200128-t-190,I0043796,,20200128,t,190
20200128-t-188,I0044040,,20200128,t,188
20200128-t-187,I0043966,,20200128,t,187
20200128-t-186,I0044054,,20200128,t,186
20200128-t-184,I0043866,,20200128,t,184
20200128-t-183,I0043916,,20200128,t,183
20200128-t-182,I0044168,,20200128,t,182
20200128-t-181,I0043761,,20200128,t,181
20200128-t-176,I0043861,,20200128,t,176
20200128-t-175,I0043666,,20200128,t,175
20200128-t-174,I0043968,,20200128,t,174
20200128-t-173,I0043978,,20200128,t,173
20200128-t-172,I0044049,,20200128,t,172
20200128-t-171,I0047584,,20200128,t,171
20200128-t-170,I0047505,,20200128,t,170
20200128-t-167,I0043841,,20200128,t,167
20200128-t-166,I0043920,,20200128,t,166
20200128-t-165,I0043448,,20200128,t,165
20200128-t-146,I0047563,,20200128,t,146
20200128-f-192,I0043885,,20200128,f,192
20200128-f-191,I0043933,,20200128,f,191
20200128-f-190,I0043715,,20200128,f,190
20200128-f-188,I0043838,,20200128,f,188
20200128-f-187,I0043746,,20200128,f,187
20200128-f-186,I0043328,,20200128,f,186
20200128-f-184,I0043670,,20200128,f,184
20200128-f-183,I0043983,,20200128,f,183
20200128-f-182,I0043828,,20200128,f,182
20200128-f-181,I0044082,,20200128,f,181
20200128-f-176,I0043840,,20200128,f,176
20200128-f-175,I0044044,,20200128,f,175
20200128-f-174,I0044062,,20200128,f,174
20200128-f-173,I0043808,,20200128,f,173
20200128-f-172,I0044058,,20200128,f,172
20200128-f-171,I0047556,,20200128,f,171
20200128-f-170,I0047573,,20200128,f,170
20200128-f-167,I0043782,,20200128,f,167
20200128-f-166,I0043648,,20200128,f,166
20200128-f-165,I0043729,,20200128,f,165
20200128-f-146,I0047646,,20200128,f,146


