20191014-t-139,I0040067,T0042537,0.0,0.0,0.0,0.0,0.0,0.0,0.88536154809999990791,0.0,0.09488311756,5.4054336416,0.0
20191014-f-139,I0037485,T0042538,0.0,0.0137008637999999984987,0.0,0.0,0.0,0.0,1.0666637356,0.0,0.22495114516,3.6900125845999995393,0.0
20191014-t-140,I0037473,T0042539,0.0,0.0,0.0,0.0,0.0,0.0,0.073855259100000009209,0.0,0.086322328,7.5981122566,0.0
20191014-f-140,I0035524,T0042540,0.0,0.0,0.0,0.0,0.0,0.0,0.2097110316,0.0,0.24465648972,7.2351861569,0.0
20191014-t-141,I0037397,T0042541,0.0,0.0,0.0,0.0,0.0,0.0,0.0775913504,0.0,0.497764537600000059044,5.4215890085,0.0
20191014-f-141,I0035642,T0042542,0.0,0.0,0.0,0.0,0.0,0.0,0.0519921722,0.0,0.48015643592,3.9306564654,0.0
20191014-t-142,I0035877,T0042543,20.176902096,0.0087570829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1569577258,0.0
20191014-f-142,I0037523,T0042544,12.1796969824,0.0,0.0,0.0,0.0,0.0,0.1161512752,0.0,1.51029001864,1.0034566591,0.0
20191014_BL_BL,I0040597,T0042545,22.0103327648,0.0288940198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sample,Barcode,Parent Barcode,batch,condition,strain_int
20191014_BL_BL,I0040597,,20191014,NA,BL
20191014-f-142,I0037523,,20191014,f,142
20191014-t-142,I0035877,,20191014,t,142
20191014-f-141,I0035642,,20191014,f,141
20191014-t-141,I0037397,,20191014,t,141
20191014-f-140,I0035524,,20191014,f,140
20191014-t-140,I0037473,,20191014,t,140
20191014-f-139,I0037485,,20191014,f,139
20191014-t-139,I0040067,,20191014,t,139
20191014-f-136,I0040695,,20191014,f,136
20191014-t-136,I0040711,,20191014,t,136
20191014-f-135,I0040550,,20191014,f,135
20191014-t-135,I0040680,,20191014,t,135
20191014-f-134,I0040640,,20191014,f,134
20191014-t-134,I0040556,,20191014,t,134
20191014-f-133,I0035368,,20191014,f,133
20191014-t-133,I0040570,,20191014,t,133
20191014-f-132,I0035578,,20191014,f,132
20191014-t-132,I0041084,,20191014,t,132
20191014-f-131,I0040876,,20191014,f,131
20191014-t-131,I0041093,,20191014,t,131
20191014-f-130,I0040694,,20191014,f,130
20191014-t-130,I0040976,,20191014,t,130
20191014-f-129,I0041022,,20191014,f,129
20191014-t-129,I0041186,,20191014,t,129
20191014-f-128,I0040568,,20191014,f,128
20191014-t-128,I0035795,,20191014,t,128
20191014-f-127,I0041131,,20191014,f,127
20191014-t-127,I0040563,,20191014,t,127
20191014-f-125,I0037138,,20191014,f,125
20191014-t-125,I0035668,,20191014,t,125
20191014-f-122,I0037220,,20191014,f,122
20191014-t-122,I0037167,,20191014,t,122
20191014-f-121,I0035811,,20191014,f,121
20191014-t-121,I0035519,,20191014,t,121
20191014-f-120,I0037355,,20191014,f,120
20191014-t-120,I0037329,,20191014,t,120
20191014-f-96,I0035677,,20191014,f,96
20191014-t-96,I0035746,,20191014,t,96
20191014-f-95,I0035764,,20191014,f,95
20191014-t-95,I0036968,,20191014,t,95
