barcode	name	batch	condition	strain.int	Glucose.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Xylose.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Pyruvate.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Xylitol.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Succinate.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Lactate.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Glycerol.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Formate.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Acetate.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Ethanol.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Cellobiose.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Glucose_consumed.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Percent_glucose_consumed.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Percent_yield.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Blank_glucose.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x
387	I0040856	20200309-f-137	20200309	f	137	22.2861469152	0.0585822273	0	0.00294250364	0.0013285125	0.0028744528	0	0	0.00633424032	0	0.018576431055	0.610102831999999	2.66464088545596	0	22.8962497472
388	I0040867	20200106-t-15	20200106	t	15	1.6110844032	0	0	0	0	0.135106488	0.3107558632	0	0	0.0977089416	0	21.5034796288	93.0300030709227	0.888361407719402	23.114564032
389	I0040870	20200106-t-14	20200106	t	14	8.2631212736	0	0	0	0	0.1289558256	0.2925579583	0	0	1.51814471	0	14.8514427584	64.251450894075	19.9852065647071	23.114564032
390	I0040874	NA	NA	NA	NA	0	0.2329311989	0	0	0	0.1696683824	0	0.8010623915	0	1.3489148576	0	12.1980913184	100	21.6200540047045	12.1980913184
391	I0040876	20191014-f-131	20191014	f	131	0	0	0	0	0	0	0	0	0	0	0.00898186016	22.0103327648	100	0	22.0103327648
392	I0040883	NA	NA	NA	NA	0.5126416768	0.2395939683	0	0	0	0	0	0	0	0.0651346874	0	11.1750167264	95.6138205009513	1.13953657191059	11.6876584032
393	I0040886	20200106-t-19	20200106	t	19	6.0432744288	0	0	0	0	0	0.9912484719	0	0	0.1046406338	0	17.0712896032	73.8551225952882	1.1983899218145	23.114564032
394	I0040908	NA	NA	NA	NA	2.7787860384	0.3222810684	0	0	0	0.1319690016	0.3577171587	0	0	0.0946494329	0	8.9088723648	76.2246128134684	2.07710951767126	11.6876584032
395	I0040909	20200106-t-20	20200106	t	20	3.2057418176	0.2156152047	0	0	0	0	0.5407966832	0	0.38621979368	2.8615518991	0	19.9088222144	86.1310738408826	28.1008964831485	23.114564032
396	I0040915	20200117-t-37	20200117	t	37	0	0.184554809	0	0	0	0.1325698352	0.3145186606	0.7940322296	0.08337780372	4.702470861	0	23.4065151136	100	39.278371296072	23.4065151136
397	I0040919	20200106-f-15	20200106	f	15	0	0.1768786621	0	0	0	0.1273650128	0.2982039962	0	0	0.0530929108	0	23.114564032	100	0.449070933606853	23.114564032
398	I0040926	20200106-t-6	20200106	t	6	7.5088634176	0.3051152042	1.2097964592	0	0	0.1461764192	0.5321181216	0	0.0070911844	0.4901774288	0	15.6057006144	67.514579088731	6.14093011326471	23.114564032
399	I0040931	NA	NA	NA	NA	0	0.215361485	0	0	0	0.1277946944	0	0.7449601069	0	0	0	12.1980913184	100	0	12.1980913184
400	I0040938	20200303-f-185	20200303	f	185	20.9874581504	1.6985498018	0	0	0	0.1273073616	0.304246942	0.7195676574	0	0.0446105024	0	1.0028858624	4.56057377645502	8.69660453471557	21.9903440128
401	I0040944	NA	NA	NA	NA	0	0.2389499106	0	0	0	0.1622016512	0	0.7357798837	0	0.3480703675	0	11.6876584032	100	5.82242172027926	11.6876584032
402	I0040946	20200303-t-180	20200303	t	180	18.3849334496	1.5197149458	0	0	0	0.1278523456	0.2971440403	0.7194498206	0.1932392032	0.0454070527	0	3.6054105632	16.3954259246758	2.46225315808971	21.9903440128
403	I0040955	NA	NA	NA	NA	0	0.2163778651	0	0	0	0	0	0	0	0.0536563469	0	11.6780738912	100	0.898284692055688	11.6780738912
404	I0040957	20200117-f-24	20200117	f	24	22.0423435936	0	0	0	0	0.1291224736	0.2926168959	0.7203975783	0	0.0476649434	0	1.36417152	5.82817012006786	6.83115625890672	23.4065151136
405	I0040964	20200309-t-137	20200309	t	137	22.6809441344	0.0561906564	0	0.00364846108	0	0.0019403232	0	0	0.00538422236	0	0.019637550205	0.215305612799998	0.940353180879886	0	22.8962497472
406	I0040966	NA	NA	NA	NA	0	0.2594141309	0	0	0	0	0.2939475964	0.7214337136	0	0.4040237646	0	11.6876584032	100	6.75839417015594	11.6876584032
407	I0040968	20200303-t-179	20200303	t	179	0	0	0	0	0	0.1273028576	0.5166331881	0.7301402881	0	3.7663749917	0	21.9903440128	100	33.4854122906563	21.9903440128
408	I0040973	NA	NA	NA	NA	2.3550533216	0	0	0	0	0.1273650128	0.4802917114	0	0	0.0808583784	0	9.3230205696	79.8335466658192	1.69563550410138	11.6780738912
409	I0040976	20191014-t-130	20191014	t	130	0	0	0	0	0	0	0	0	0	3.7432957645	0	22.0103327648	100	33.2500000921526	22.0103327648
410	I0040978	20200106-t-16	20200106	t	16	0	0.2230106085	0	0	0	0.1296728624	0.367125994	0	0.10871122236	5.7047748487	0	23.114564032	100	48.2521777148938	23.114564032
411	I0040981	NA	NA	NA	NA	0	0.246798707	0	0	0	0	0	0	0.11712735412	0.2041624299	0	11.6876584032	100	3.41517083126805	11.6876584032
412	I0040990	20200106-f-16	20200106	f	16	3.5973448	0.2578317607	0	0	0	0	0.6416564139	0	0.02704038068	4.7221174125	0	19.517219232	84.4368909791255	47.3023761588105	23.114564032
413	I0041011	NA	NA	NA	NA	0	0.2557074212	0	0	0	0	0	0	0.00898885856	0.3699356502	0	11.6876584032	100	6.18817792591928	11.6876584032
414	I0041015	20200117-t-26	20200117	t	26	18.8037243776	0	0	0	0	0.1541863328	0.2922890555	0.7236813585	0.19618077528	0.0982967948	0	4.602790736	19.6645707986048	4.17524767676281	23.4065151136
415	I0041017	NA	NA	NA	NA	0	0.2415321466	0	0	0	0.1278703616	0.2941336182	0.7377646973	0	2.5833927566	0	12.1980913184	100	41.4059424124282	12.1980913184
416	I0041020	20200117-t-31	20200117	t	31	0	0.2385835934	0	0	0	0.1303980064	0	0.8079466383	0	7.5568966525	0	23.4065151136	100	63.1205596667574	23.4065151136
417	I0041022	20191014-f-129	20191014	f	129	0	0	0	0	0	0	0.0835965393	0	0	0.2364376898	0	22.0103327648	100	2.10016886247524	22.0103327648
418	I0041026	20200117-f-37	20200117	f	37	0	0.1868998396	0	0	0.3310712195	0.13030072	0.3353779665	0.7868115035	1.57745256864	1.576759571	0	23.4065151136	100	13.170214065123	23.4065151136
419	I0041045	NA	NA	NA	NA	7.0552926016	0	0	0	0	0.1284874096	0.2984996051	0	0	0.0490244691	0	4.6227812896	39.585134780518	2.07335500259935	11.6780738912
420	I0041076	NA	NA	NA	NA	0	0.2315995458	0	0	0	0.1274235648	0.2935976544	0.7232947065	0	0.0465141148	0	11.5764708576	100	0.785547940022819	11.5764708576
421	I0041081	NA	NA	NA	NA	0	0.2458558906	0	0	0	0.2907701328	0.3162858677	0	0	0.0453434761	0	12.1980913184	100	0.726753357722841	12.1980913184
422	I0041084	20191014-t-132	20191014	t	132	0	0	0	0	0	0	0.4225724621	0	0.09631906764	8.1752785987	0	22.0103327648	100	72.6172953625686	22.0103327648
423	I0041092	NA	NA	NA	NA	9.2335549152	0	0	0	0	0.1281108752	0.2926684663	0.7221987322	0	0.1013917774	0	2.9645364032	24.3032809463247	6.68667268972092	12.1980913184
424	I0041093	20191014-t-131	20191014	t	131	0	0	0	0	0	0	0	0	0	4.2852830546	0	22.0103327648	100	38.0642276016846	22.0103327648
425	I0041114	NA	NA	NA	NA	0	0.2257730005	0.009462047	0	0	0.127359608	0.30048967	0.735094497	0.15334730548	0.1372687899	0	12.1980913184	100	2.20010820851858	12.1980913184
426	I0041117	20200303-t-177	20200303	t	177	12.6784825536	1.1000715698	0	0	0	0.1295053136	0.6507456969	0.7613108835	0	0.0485891076	0	9.3118614592	42.3452286775496	1.02015587107105	21.9903440128
427	I0041131	20191014-f-127	20191014	f	127	6.4678088576	0	0	0	0	0	0	0	0	0	0	15.5425239072	70.6146702700305	0	22.0103327648
428	I0041147	20200106-f-17	20200106	f	17	13.59933256	0	0	0	0	0.1276505664	0.2990475406	0	0	1.4787590063	0	9.515231472	41.1655242938047	30.383805101025	23.114564032
429	I0041152	20200303-f-180	20200303	f	180	18.9988304512	1.5883979195	0	0	0	0.1312321472	0.2921417115	0.7191013735	0.01142855664	0.0444317508	0	2.9915135616	13.6037597222614	2.90379910556282	21.9903440128
430	I0041166	NA	NA	NA	NA	0	0.2755861345	0	0	0	0.1328923216	0.3000973666	0	0	0.0454669437	0	11.6780738912	100	0.761182262303209	11.6780738912
431	I0041169	NA	NA	NA	NA	5.0585342816	0	0	0	0	0.1280955616	0.2997861024	0	0	0.1338651383	0	6.6195396096	56.6834879730308	3.95370099773819	11.6780738912
432	I0041170	20200117-f-33	20200117	f	33	0	0.2308714153	0	0	0	0.1280334064	0	0.9185157616	0.10735734344	8.0697059688	0	23.4065151136	100	67.4039067251659	23.4065151136
433	I0041172	NA	NA	NA	NA	0	0.2484035967	0	0	0	0.1508596784	0.3184260393	0.7833081602	0	0.0749310122	0	11.5764708576	100	1.26546323692555	11.5764708576
434	I0041180	20200117-f-40	20200117	f	40	0	0.2101609818	0	0	0.0054415872	0.1356938096	0.9744475723	0	1.17663591728	3.3498657964	0	23.4065151136	100	27.9804546231746	23.4065151136
435	I0041181	20200106-f-20	20200106	f	20	4.8302283232	0	0	0	0	0.1290134768	0.388675054	0	2.20320265196	0.0618508178	0	18.2843357088	79.1030957083465	0.661348505190385	23.114564032
436	I0041182	NA	NA	NA	NA	0	0.2645425717	0	0	0	0.1290206832	0.3114069395	0.7524082212	0.20227175432	2.9483763425	0	12.1980913184	100	47.2558037239334	12.1980913184
437	I0041186	20191014-t-129	20191014	t	129	0	0	0	0	0	0	0	0	0	4.4688144171	0	22.0103327648	100	39.6944535319761	22.0103327648
438	I0042050	NA	NA	NA	NA	0	0.2665483085	0	0	0	0.1327067568	0.3713980491	0.7235469509	0	1.2870700289	0	23.5229849504	100	10.6972923043201	23.5229849504
439	I0042198	20191224-t-308	20191224	t	308	0	0.2118229209	0	0	0	0	1.0207891021	0	0	3.4258531937	0	22.3201070752	100	30.007968222994	22.3201070752
440	I0042359	20191216-f-269	20191216	f	269	2.2087471872	0	0	0	0	0.1309429904	0	0.779973747	0.7278029138	1.1617117161	0	21.3506931392	90.6247892284396	10.637767818101	23.5594403264
441	I0042414	20191224-t-297	20191224	t	297	0	0.1782208243	0	0	0.0186499537	0.1734049008	0	0.8112589571	0.02729249856	6.7362720133	0	22.3201070752	100	59.0048157604304	22.3201070752
442	I0042727	20191224-t-296	20191224	t	296	0	0.1883050564	0	0	0.0005998972	0	0.8786187183	0	0.00764383624	8.8052379359	0	22.3201070752	100	77.1274439495223	22.3201070752
443	I0042885	20191216-f-289	20191216	f	289	18.5916328192	0	0	0	0	0	0.6318534334	0	0.04047584288	1.5957238258	0	4.9678075072	21.0862713136408	62.7996302361015	23.5594403264
444	I0043008	NA	NA	NA	NA	22.3201070752	0	0	0	0	0.127782984	0.2931123401	0.7221798599	0	0.0450550779	0	0	0	Inf	22.3201070752
445	I0043328	20200128-f-186	20200128	f	186	0.2654063072	0.1920778233	0	0	0.070629629	0.1273524016	0.2945093454	0.7306042705	0	0.1834991135	0	22.4843229152	98.8333649837965	1.59557885782815	22.7497292224
446	I0043349	20191224-f-297	20191224	f	297	0	0.1755395025	0	0	0.0108217676	0.1612990496	0	0.8131770272	0	6.2212614724	0	22.3201070752	100	54.4937001136028	22.3201070752
447	I0043377	20191216-f-281	20191216	f	281	0	0.2004550773	0	0	0	0.1273704176	0.2924934953	0.719043836	0	0.0449620165	0	23.5594403264	100	0.373116906417069	23.5594403264
448	I0043430	20191230-f-323	20191230	f	323	18.6466392704	0	0	0	0	0.12856668	0.4301072659	0	0	0.1030443083	0	4.8906611936	20.7783437233178	4.1192727340573	23.537300464
449	I0043435	20191230-t-322	20191230	t	322	16.7617332864	0	0	0	0	0.127954136	0.2932615259	0.7198249651	0	0.0467112944	0	6.7755671776	28.7865092599007	1.34784627586296	23.537300464
450	I0043448	20200128-t-165	20200128	t	165	3.9308263648	0.1984298236	0	0	0	2.131301808	0.8861857536	0	0.89835977396	0.2247732265	0	18.8189028576	82.7214366976746	2.33514791771375	22.7497292224
451	I0043533	20191216-f-273	20191216	f	273	0	0.1969300249	0	0	0	0.1278667584	0.2963852187	0.7386908209	0.0403093388	0.214971834	0	23.5594403264	100	1.7839419116997	23.5594403264
452	I0043566	20200303-t-310	20200303	t	310	12.3614009536	1.0629669403	0	0	0	0.1273397904	0.3981778211	0.7210157612	0	0.0452605501	0	9.6289430592	43.7871415453767	0.918978447394915	21.9903440128
453	I0043626	NA	NA	NA	NA	0	0.2456622229	0	0	0	0	0.3564269778	0.7829053977	0	0.051649077	0	11.6605839584	100	0.865977046941963	11.6605839584
454	I0043645	NA	NA	NA	NA	0	0.232236097	0	0	0	0.1273884336	0.3023710687	0.7231207131	0	0.0445455437	0	11.6605839584	100	0.746875271125371	11.6605839584
455	I0043646	NA	NA	NA	NA	0	0.2238243131	0	0	0	0.1273920368	0.2921757848	0.7216657048	0	0.0443105867	0	11.6605839584	100	0.742935851859111	11.6605839584
456	I0043648	20200128-f-166	20200128	f	166	6.5261933088	0.2453739733	0	0	0	0.1324707472	0.4229518729	0	0.153425834	0.0466099404	0	16.2235359136	71.3130945647734	0.561690591797586	22.7497292224
457	I0043666	20200128-t-175	20200128	t	175	10.950196864	0	0	0	0	0.1278433376	0.2960435648	0.7189881397	0	0.0855169768	0	11.7995323584	51.8666936342339	1.41694065137073	22.7497292224
458	I0043669	20200303-t-299	20200303	t	299	20.2108298272	1.4711103583	0	0	0	0.1273469968	0.2935819991	0.7191925129	0	0.0448081427	0	1.7795141856	8.09225260216117	4.92288402776127	21.9903440128
459	I0043670	20200128-f-184	20200128	f	184	0	0.2011681948	0	0	0	0.1360955664	0.4465388846	0	0.07260817812	6.0079905428	0	22.7497292224	100	51.6317832647856	22.7497292224
460	I0043671	20191216-f-288	20191216	f	288	21.5303829216	0	0	0	0	0.1274154576	0.3911624049	0.7209098922	0	0.519149009	0	2.0290574048	8.61250257514097	50.0220875323817	23.5594403264
461	I0043673	20191224-t-295	20191224	t	295	19.9143765472	0	0	0	0	0.12762084	0.5664805842	0	0	1.0006984482	0	2.405730528	10.7783108741132	81.3243055706556	22.3201070752
462	I0043674	20191224-f-277	20191224	f	277	21.3722925216	0	0	0	0	0.1274974304	0	0.7214825054	0	0.0452992489	0	0.947814553600001	4.24646060346692	9.34397665312662	22.3201070752
463	I0043675	20191224-f-291	20191224	f	291	0	0.1888064906	0	0	0.0285364485	0	0	0.8406362237	0	5.7987544238	0	22.3201070752	100	50.7928473999795	22.3201070752
464	I0043677	NA	NA	NA	NA	0	0.2501195826	0	0	0	0.1335282864	0.3224586604	0.7530144363	0	0.0511869949	0	11.6605839584	100	0.858229522384985	11.6605839584
465	I0043678	NA	NA	NA	NA	0	0.2276901606	0	0	0	0.1307412112	0.2931206282	0.7190355506	0	0.0447090922	0	23.5229849504	100	0.371593011401989	23.5229849504
466	I0043679	20191216-t-286	20191216	t	286	0	0.2356680688	0	0	0	0	1.3478918612	0	0.05096028596	8.4927336084	0	23.5594403264	100	70.4768766541082	23.5594403264
467	I0043680	NA	NA	NA	NA	1.2977699488	0.2006517476	0	0	0	0.130498896	0.436460555	0.7225766385	0.1446518956	0.7810376096	0	22.2252150016	94.4829707984066	6.87052766518264	23.5229849504
468	I0043684	20191224-f-292	20191224	f	292	8.4333364416	0	0	0	0	0	1.5070482455	0	0	5.4487643194	0	13.8867706336	62.2164158389261	76.7115711075717	22.3201070752
469	I0043690	20200303-f-299	20200303	f	299	20.9520729248	1.7155940607	0	0	0	0.1279604416	0.2923627275	0.7193955052	0	0.0444133228	0	1.038271088	4.72148633689246	8.363087142502	21.9903440128
470	I0043694	NA	NA	NA	NA	11.0744027712	0	0	0	0	0.1274388784	0.2922116999	0.7190337094	0	0.0554945399	0	0.586181187199999	5.02703114433415	18.5089803945571	11.6605839584
471	I0043695	20200303-t-328	20200303	t	328	20.018829712	1.4725456011	0	0	0	0.128373008	0.2921601295	0.719287795	0	0.0468822141	0	1.9715143008	8.96536361437746	4.6491365140635	21.9903440128
472	I0043697	NA	NA	NA	NA	0	0.2392336563	0	0	0	0.1297836608	0.4035070694	0	0	0	0	11.6780738912	100	0	11.6780738912
473	I0043705	NA	NA	NA	NA	0	0.4893802623	0	0.12653678528	0	0.1723176352	0.5007706856	0.782201599	0.06208122336	0.0446731576	0	11.6605839584	100	0.749014916491556	11.6605839584
474	I0043706	20191224-f-309	20191224	f	309	0	0.1974134435	0	0	0	0.1275118432	0.2925487493	0.7351994454	0	0.0444289866	0	22.3201070752	100	0.389165426155554	22.3201070752
475	I0043707	20191224-t-306	20191224	t	306	0	0.2250088388	0	0	0	0.1595641088	0.5316162311	0	0.47258050028	5.2115485073	0	22.3201070752	100	45.6493530683805	22.3201070752
476	I0043713	NA	NA	NA	NA	23.537300464	0	0	0	0	0.1273397904	0.2980428387	0.7506659857	0.04250046164	0.0449237784	0	0	0	Inf	23.537300464
477	I0043714	20200203-f-193	20200203	f	193	12.7217948192	0	0	0	0	0.1274550928	0.2932348198	0.7190493596	0	0.0498426723	0	10.7825516784	45.8747137662432	0.903740795423049	23.5043464976
478	I0043715	20200128-f-190	20200128	f	190	7.9199831328	0.3854978088	0	0	0.004522847	0.1273983424	0.2934650448	0.719697462	0.69966726692	0.0447588478	0	14.8297460896	65.186472966888	0.590077832117115	22.7497292224
479	I0043716	20191224-f-303	20191224	f	303	0	0.2281976	0	0	0	0	0.4179882219	0	0	0.0456724159	0	22.3201070752	100	0.400056957348589	22.3201070752
480	I0043717	NA	NA	NA	NA	0	0.2473271646	0	0	0	0	0	0	0	0	0	11.6780738912	100	0	11.6780738912
481	I0043718	20191230-f-329	20191230	f	329	0	0.1871775801	0	0	0	0	1.3794400534	0	0	6.6176279423	0	23.537300464	100	54.9679843241495	23.537300464
482	I0043723	20191216-t-281	20191216	t	281	6.5592508672	0	0	0	0	0.1335336912	0.4109580713	0.7962191149	0	0.9040735337	0	17.0001894592	72.1587152482145	10.3971452398831	23.5594403264
483	I0043725	20191230-t-313	20191230	t	313	7.6940534848	0	0	0	0	0	1.2883427836	0	0	0.0802060272	0	15.8432469792	67.3112322436128	0.989753233524313	23.537300464
484	I0043728	20191230-t-325	20191230	t	325	7.8463337248	0	0.1081412024	0	0	0.1926036512	0.3275761017	0.8350233255	0	1.5984700585	0	15.6909667392	66.6642581344413	19.9167705647699	23.537300464
485	I0043729	20200128-f-165	20200128	f	165	8.0140338592	0.2517650074	0	0	0	0	0.7462476314	0.7205329065	0	0.0450025581	0	14.7356953632	64.7730582599235	0.597077468974258	22.7497292224
486	I0043730	NA	NA	NA	NA	11.6780738912	0	0	0	0	0.1278541472	0.2922595867	0	0	0.0455950183	0	0	0	Inf	11.6780738912
487	I0043732	NA	NA	NA	NA	0	0.2461921818	0	0	0	0.1435145552	0.3075179788	0	0.11077658148	1.1828090119	0	23.5229849504	100	9.83074227226945	23.5229849504
488	I0043733	NA	NA	NA	NA	1.0009761664	0	0.013768181	0	0	0.1283171584	0.2933361188	0.719292398	0	0	0	10.659607792	91.415728663581	0	11.6605839584
489	I0043735	NA	NA	NA	NA	0	0.2248602101	0	0	0.0065492714	0	0.3022881877	0	0	0	0	11.6780738912	100	0	11.6780738912
490	I0043740	20191230-f-319	20191230	f	319	3.7367237824	0	0	0	0	0	0.7754281897	0	0	0.070279785	0	19.8005766816	84.1242465842025	0.693931659126305	23.537300464
491	I0043742	NA	NA	NA	NA	23.5229849504	0	0	0	0	0.1276136336	0.2928462	0.7270940227	0	0.0448896866	0	0	0	Inf	23.5229849504
492	I0043746	20200128-f-187	20200128	f	187	3.0727765312	0	0	0	0	0.1273578064	0.2923737783	0.7241968945	0	0.3738414648	0	19.6769526912	86.4931292097558	3.71444339740324	22.7497292224
493	I0043749	20191216-t-280	20191216	t	280	0	0.2052892633	0	0	0	0.1536926944	0.3681629274	0	0	4.8509742811	0	23.5594403264	100	40.2557682632583	23.5594403264
494	I0043751	NA-f-275	NA	f	275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
495	I0043752	20200203-f-196	20200203	f	196	0	0.1727425806	0	0	0	0.0636964688	0.3032578954	0.7237163413	0	0.0478109853	0	23.5043464976	100	0.397689046595153	23.5043464976
496	I0043754	20191230-t-326	20191230	t	326	5.2332048064	0	0	0	0	0.1738985392	0.5159793491	0	0	1.8227931811	0	18.3040956576	77.7663338478254	19.469429910284	23.537300464
497	I0043757	20200212-t-196	20200212	t	196	0	0.1709500284	0	0	0	0.130994336	0.2937385521	0.7276394782	0	3.3775340563	0	21.5764498336	100	30.6043997082021	21.5764498336
498	I0043758	20191216-f-286	20191216	f	286	0	0.2480628016	0	0	0	0	1.4479513298	0	0.11680497388	8.3438137155	0	23.5594403264	100	69.2410662063537	23.5594403264
499	I0043759	NA	NA	NA	NA	0	0.2620639254	0	0	0	0.1720221728	0	0	0.05630199664	3.2664592863	0	23.5229849504	100	27.1486935451177	23.5229849504
500	I0043761	20200128-t-181	20200128	t	181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.7497292224
501	I0043763	20191216-f-278	20191216	f	278	11.1193689056	0	0.0468752186	0	0.353655932	0.1279379216	0.3277427846	0	0.06747371188	0.8122090323	0	12.4400714208	52.8029157248699	12.7646543035284	23.5594403264
502	I0043764	NA	NA	NA	NA	0	0.2181644121	0	0	0	0.346294544	0.2947939035	0.7189968854	0	0.4492847754	0	23.5229849504	100	3.73416400228212	23.5229849504
503	I0043765	20191224-t-300	20191224	t	300	9.4936987488	0	0	0	0	0.1293918128	0.7934686207	0	0	1.499606142	0	12.8264083264	57.4657114465705	22.8578966904192	22.3201070752
504	I0043766	NA	NA	NA	NA	1.8097378272	0	0	0	0	0.1290323936	0.2935175361	0.7192132264	0.83203505832	0.3134874613	0	21.7132471232	92.3065128383325	2.82266615661807	23.5229849504
505	I0043769	NA-t-275	NA	t	275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
506	I0043772	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0.0500301772	0	11.6605839584	100	0.838833675762282	11.6605839584
507	I0043773	NA	NA	NA	NA	0.3040614368	0.2671323142	0	0	0	0.1283658016	0.2940221893	0	1.24758436856	0.058089663	0	23.2189235136	98.7073858294722	0.489126161914443	23.5229849504
508	I0043774	NA	NA	NA	NA	0	0.2763502962	0.258130278	0	0	0.1752353264	0.3717268104	0	0.00733680744	0.1220942533	0	11.6605839584	100	2.04709991083322	11.6605839584
509	I0043775	20191230-t-330	20191230	t	330	2.8745843168	0	0	0	0	0.1805275264	0.4847221613	0	0.00414134616	3.6786162487	0	20.6627161472	87.7871112653864	34.8065670886038	23.537300464
510	I0043776	NA	NA	NA	NA	4.2352517248	0	0	0	0	0.1506326768	0.297561208	0.7203055183	0.5858729466	1.6198087611	0	19.2877332256	81.9952623626196	16.4189987411621	23.5229849504
511	I0043781	20191224-t-293	20191224	t	293	0	0.2069782258	0	0	0	0	0.4019406185	0.7694673995	0.35373201356	6.8343020628	0	22.3201070752	100	59.8634872924458	22.3201070752
512	I0043782	20200128-f-167	20200128	f	167	0	0.172424305	0	0	0.0243548816	0.1311186464	0.2992869746	0.7266590392	0	0.1617830976	0	22.7497292224	100	1.3903400432611	22.7497292224
513	I0043786	NA	NA	NA	NA	0	0.2466050393	0	0	0	0.1274082512	0.2925570374	0.7363267201	0	0.5286039551	0	23.5229849504	100	4.39341364024857	23.5229849504
514	I0043787	NA	NA	NA	NA	0	0.2438966941	0	0	0	0.1275929152	0.3139596743	0	0.69562865732	1.4489056463	0	11.6605839584	100	24.2931549944331	11.6605839584
515	I0043788	NA	NA	NA	NA	0	0.2711527956	0	0	0.0835876447	0.1478627168	0.3021629453	0	0	0.0485167777	0	11.6780738912	100	0.812240885444602	11.6780738912
516	I0043789	NA	NA	NA	NA	0	0.2782914771	0	0	0	0	0.5954705162	0	0	0	0	11.6780738912	100	0	11.6780738912
517	I0043790	NA	NA	NA	NA	0	0.2386031103	0	0	0	0.1470123616	0	0	0	0	0	11.6780738912	100	0	11.6780738912
518	I0043793	NA-f-327	NA	f	327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
519	I0043794	20191224-t-305	20191224	t	305	11.0642615648	0	0	0	0	0.1284549808	0.447308757	0	0	1.3743362836	0	11.2558455104	50.4291734465129	23.8714612951779	22.3201070752
520	I0043795	20191216-f-284	20191216	f	284	4.8523681856	0.2423353421	0	0	0.0294292089	0	0.6937066028	0	1.20681094392	0.1358079102	0	18.7070721408	79.4037204688492	1.41932993274184	23.5594403264
521	I0043796	20200128-t-190	20200128	t	190	13.0810086368	0	0	0	0	0.127368616	0.2925947943	0.7222484446	0.00932068584	0.306784737	0	9.6687205856	42.5003765586797	6.20338671577567	22.7497292224
522	I0043798	NA	NA	NA	NA	0	0.2489876024	0	0	0	0	0	0	0.29864868508	1.496519452	0	11.6605839584	100	25.0914744465649	11.6605839584
523	I0043799	NA	NA	NA	NA	8.1334276928	0	0	0	0	0.1292008432	0.5649887262	0	0	1.3827417551	0	3.5271562656	30.2485388226129	76.6444113714437	11.6605839584
524	I0043800	NA	NA	NA	NA	0	0.2353858244	0	0	0	0.1276082288	0.3173808178	0	0.03148757476	0.0452757532	0	11.6605839584	100	0.759118368256787	11.6605839584
525	I0043802	20191216-t-272	20191216	t	272	4.693294112	0	0	0	0	0.1282225744	0.294245968	0.7284979377	0	1.3229991005	0	18.8661462144	80.0789235780748	13.7100951693461	23.5594403264
526	I0043803	20191224-t-294	20191224	t	294	0	0.1963460192	0	0	0	0	0.4099791546	0.761257949	0.31739574552	6.8779096213	0	22.3201070752	100	60.2454576092582	22.3201070752
527	I0043804	NA	NA	NA	NA	0	0.245988005	0	0	0	0.1275658912	0.3179351996	0	0	0	0	11.6780738912	100	0	11.6780738912
528	I0043806	NA	NA	NA	NA	0.6996279392	0.2394348305	0	0	0	0.1298746416	0.3070114838	0.769064637	0	0.0680011628	0	22.8233570112	97.0257688780773	0.582506709243531	23.5229849504
529	I0043807	20191224-t-290	20191224	t	290	22.6916186144	0	0	0	0	0.1274568944	0.2988513889	0.7231073644	0	0.0755359113	0	-0.3715115392	-1.66447023729912	-39.7507458725444	22.3201070752
